times,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_dot
9.500000000e-02,6.206229732e-01,1.598795882e+01,0.000000000e+00,6.529595015e+00,-2.534667945e-01,0.000000000e+00,-1.035176246e-01,-2.666732605e+00,0.000000000e+00,-1.089112383e+00,4.227732715e-02,0.000000000e+00,-3.879866927e-02,-4.084070450e-01
9.600000000e-02,6.271525163e-01,1.598770402e+01,0.000000000e+00,6.529490953e+00,-2.561335059e-01,0.000000000e+00,-1.046067283e-01,-2.666690105e+00,0.000000000e+00,-1.089095026e+00,4.272212478e-02,0.000000000e+00,-3.920707632e-02,-4.084070450e-01
9.700000000e-02,6.336819548e-01,1.598744655e+01,0.000000000e+00,6.529385802e+00,-2.588001746e-01,0.000000000e+00,-1.056958145e-01,-2.666647161e+00,0.000000000e+00,-1.089077487e+00,4.316691528e-02,0.000000000e+00,-3.961548336e-02,-4.084070450e-01
9.800000000e-02,6.402112876e-01,1.598718642e+01,0.000000000e+00,6.529279562e+00,-2.614668001e-01,0.000000000e+00,-1.067848832e-01,-2.666603772e+00,0.000000000e+00,-1.089059766e+00,4.361169859e-02,0.000000000e+00,-4.002389041e-02,-4.084070450e-01
9.900000000e-02,6.467405135e-01,1.598692362e+01,0.000000000e+00,6.529172232e+00,-2.641333820e-01,0.000000000e+00,-1.078739340e-01,-2.666559937e+00,0.000000000e+00,-1.089041864e+00,4.405647462e-02,0.000000000e+00,-4.043229745e-02,-4.084070450e-01
1.000000000e-01,6.532696317e-01,1.598665815e+01,0.000000000e+00,6.529063814e+00,-2.667999198e-01,0.000000000e+00,-1.089629669e-01,-2.666515659e+00,0.000000000e+00,-1.089023780e+00,4.450124330e-02,0.000000000e+00,-4.084070450e-02,-4.084070450e-01
1.010000000e-01,6.597986408e-01,1.598639002e+01,0.000000000e+00,6.528954306e+00,-2.694664132e-01,0.000000000e+00,-1.100519815e-01,-2.666470935e+00,0.000000000e+00,-1.089005515e+00,4.494600456e-02,0.000000000e+00,-4.124911154e-02,-4.084070450e-01
1.020000000e-01,6.663275399e-01,1.598611922e+01,0.000000000e+00,6.528843710e+00,-2.721328616e-01,0.000000000e+00,-1.111409778e-01,-2.666425767e+00,0.000000000e+00,-1.088987068e+00,4.539075833e-02,0.000000000e+00,-4.165751859e-02,-4.084070450e-01
1.030000000e-01,6.728563279e-01,1.598584575e+01,0.000000000e+00,6.528732024e+00,-2.747992645e-01,0.000000000e+00,-1.122299556e-01,-2.666380153e+00,0.000000000e+00,-1.088968439e+00,4.583550452e-02,0.000000000e+00,-4.206592563e-02,-4.084070450e-01
1.040000000e-01,6.793850036e-01,1.598556962e+01,0.000000000e+00,6.528619250e+00,-2.774656217e-01,0.000000000e+00,-1.133189146e-01,-2.666334096e+00,0.000000000e+00,-1.088949629e+00,4.628024307e-02,0.000000000e+00,-4.247433268e-02,-4.084070450e-01
1.050000000e-01,6.859135660e-01,1.598529082e+01,0.000000000e+00,6.528505386e+00,-2.801319326e-01,0.000000000e+00,-1.144078548e-01,-2.666287593e+00,0.000000000e+00,-1.088930637e+00,4.672497390e-02,0.000000000e+00,-4.288273972e-02,-4.084070450e-01
1.060000000e-01,6.924420140e-01,1.598500935e+01,0.000000000e+00,6.528390434e+00,-2.827981967e-01,0.000000000e+00,-1.154967759e-01,-2.666240646e+00,0.000000000e+00,-1.088911463e+00,4.716969693e-02,0.000000000e+00,-4.329114677e-02,-4.084070450e-01
1.070000000e-01,6.989703465e-01,1.598472522e+01,0.000000000e+00,6.528274393e+00,-2.854644137e-01,0.000000000e+00,-1.165856777e-01,-2.666193254e+00,0.000000000e+00,-1.088892108e+00,4.761441210e-02,0.000000000e+00,-4.369955381e-02,-4.084070450e-01
1.080000000e-01,7.054985624e-01,1.598443843e+01,0.000000000e+00,6.528157263e+00,-2.881305831e-01,0.000000000e+00,-1.176745600e-01,-2.666145417e+00,0.000000000e+00,-1.088872571e+00,4.805911932e-02,0.000000000e+00,-4.410796086e-02,-4.084070450e-01
1.090000000e-01,7.120266607e-01,1.598414896e+01,0.000000000e+00,6.528039044e+00,-2.907967044e-01,0.000000000e+00,-1.187634227e-01,-2.666097135e+00,0.000000000e+00,-1.088852853e+00,4.850381853e-02,0.000000000e+00,-4.451636790e-02,-4.084070450e-01
1.100000000e-01,7.185546401e-01,1.598385683e+01,0.000000000e+00,6.527919736e+00,-2.934627772e-01,0.000000000e+00,-1.198522657e-01,-2.666048409e+00,0.000000000e+00,-1.088832953e+00,4.894850965e-02,0.000000000e+00,-4.492477495e-02,-4.084070450e-01
1.110000000e-01,7.250824998e-01,1.598356204e+01,0.000000000e+00,6.527799339e+00,-2.961288011e-01,0.000000000e+00,-1.209410886e-01,-2.665999238e+00,0.000000000e+00,-1.088812871e+00,4.939319260e-02,0.000000000e+00,-4.533318199e-02,-4.084070450e-01
1.120000000e-01,7.316102385e-01,1.598326457e+01,0.000000000e+00,6.527677854e+00,-2.987947756e-01,0.000000000e+00,-1.220298913e-01,-2.665949623e+00,0.000000000e+00,-1.088792607e+00,4.983786732e-02,0.000000000e+00,-4.574158904e-02,-4.084070450e-01
1.130000000e-01,7.381378551e-01,1.598296445e+01,0.000000000e+00,6.527555280e+00,-3.014607002e-01,0.000000000e+00,-1.231186737e-01,-2.665899563e+00,0.000000000e+00,-1.088772163e+00,5.028253372e-02,0.000000000e+00,-4.614999608e-02,-4.084070450e-01
1.140000000e-01,7.446653487e-01,1.598266165e+01,0.000000000e+00,6.527431616e+00,-3.041265745e-01,0.000000000e+00,-1.242074356e-01,-2.665849058e+00,0.000000000e+00,-1.088751536e+00,5.072719174e-02,0.000000000e+00,-4.655840313e-02,-4.084070450e-01
1.150000000e-01,7.511927180e-01,1.598235619e+01,0.000000000e+00,6.527306865e+00,-3.067923982e-01,0.000000000e+00,-1.252961767e-01,-2.665798108e+00,0.000000000e+00,-1.088730728e+00,5.117184129e-02,0.000000000e+00,-4.696681017e-02,-4.084070450e-01
1.160000000e-01,7.577199620e-01,1.598204807e+01,0.000000000e+00,6.527181024e+00,-3.094581706e-01,0.000000000e+00,-1.263848970e-01,-2.665746714e+00,0.000000000e+00,-1.088709738e+00,5.161648231e-02,0.000000000e+00,-4.737521722e-02,-4.084070450e-01
1.170000000e-01,7.642470797e-01,1.598173728e+01,0.000000000e+00,6.527054095e+00,-3.121238914e-01,0.000000000e+00,-1.274735962e-01,-2.665694875e+00,0.000000000e+00,-1.088688567e+00,5.206111472e-02,0.000000000e+00,-4.778362426e-02,-4.084070450e-01
1.180000000e-01,7.707740699e-01,1.598142382e+01,0.000000000e+00,6.526926077e+00,-3.147895602e-01,0.000000000e+00,-1.285622741e-01,-2.665642592e+00,0.000000000e+00,-1.088667214e+00,5.250573845e-02,0.000000000e+00,-4.819203131e-02,-4.084070450e-01
1.190000000e-01,7.773009315e-01,1.598110770e+01,0.000000000e+00,6.526796970e+00,-3.174551765e-01,0.000000000e+00,-1.296509305e-01,-2.665589864e+00,0.000000000e+00,-1.088645679e+00,5.295035342e-02,0.000000000e+00,-4.860043835e-02,-4.084070450e-01
1.200000000e-01,7.838276634e-01,1.598078891e+01,0.000000000e+00,6.526666775e+00,-3.201207398e-01,0.000000000e+00,-1.307395654e-01,-2.665536691e+00,0.000000000e+00,-1.088623963e+00,5.339495955e-02,0.000000000e+00,-4.900884540e-02,-4.084070450e-01
1.210000000e-01,7.903542647e-01,1.598046746e+01,0.000000000e+00,6.526535491e+00,-3.227862497e-01,0.000000000e+00,-1.318281784e-01,-2.665483074e+00,0.000000000e+00,-1.088602066e+00,5.383955678e-02,0.000000000e+00,-4.941725244e-02,-4.084070450e-01
1.220000000e-01,7.968807341e-01,1.598014334e+01,0.000000000e+00,6.526403119e+00,-3.254517058e-01,0.000000000e+00,-1.329167694e-01,-2.665429012e+00,0.000000000e+00,-1.088579986e+00,5.428414503e-02,0.000000000e+00,-4.982565949e-02,-4.084070450e-01
1.230000000e-01,8.034070705e-01,1.597981655e+01,0.000000000e+00,6.526269658e+00,-3.281171076e-01,0.000000000e+00,-1.340053383e-01,-2.665374506e+00,0.000000000e+00,-1.088557726e+00,5.472872423e-02,0.000000000e+00,-5.023406653e-02,-4.084070450e-01
1.240000000e-01,8.099332730e-01,1.597948710e+01,0.000000000e+00,6.526135108e+00,-3.307824546e-01,0.000000000e+00,-1.350938848e-01,-2.665319555e+00,0.000000000e+00,-1.088535283e+00,5.517329430e-02,0.000000000e+00,-5.064247358e-02,-4.084070450e-01
1.250000000e-01,8.164593404e-01,1.597915499e+01,0.000000000e+00,6.525999470e+00,-3.334477465e-01,0.000000000e+00,-1.361824088e-01,-2.665264159e+00,0.000000000e+00,-1.088512659e+00,5.561785516e-02,0.000000000e+00,-5.105088062e-02,-4.084070450e-01
1.260000000e-01,8.229852716e-01,1.597882021e+01,0.000000000e+00,6.525862743e+00,-3.361129828e-01,0.000000000e+00,-1.372709101e-01,-2.665208319e+00,0.000000000e+00,-1.088489854e+00,5.606240675e-02,0.000000000e+00,-5.145928767e-02,-4.084070450e-01
1.270000000e-01,8.295110655e-01,1.597848276e+01,0.000000000e+00,6.525724928e+00,-3.387781630e-01,0.000000000e+00,-1.383593885e-01,-2.665152034e+00,0.000000000e+00,-1.088466867e+00,5.650694899e-02,0.000000000e+00,-5.186769471e-02,-4.084070450e-01
1.280000000e-01,8.360367211e-01,1.597814265e+01,0.000000000e+00,6.525586024e+00,-3.414432867e-01,0.000000000e+00,-1.394478438e-01,-2.665095305e+00,0.000000000e+00,-1.088443698e+00,5.695148180e-02,0.000000000e+00,-5.227610176e-02,-4.084070450e-01
1.290000000e-01,8.425622372e-01,1.597779988e+01,0.000000000e+00,6.525446032e+00,-3.441083535e-01,0.000000000e+00,-1.405362758e-01,-2.665038131e+00,0.000000000e+00,-1.088420348e+00,5.739600511e-02,0.000000000e+00,-5.268450880e-02,-4.084070450e-01
1.300000000e-01,8.490876128e-01,1.597745444e+01,0.000000000e+00,6.525304952e+00,-3.467733629e-01,0.000000000e+00,-1.416246844e-01,-2.664980513e+00,0.000000000e+00,-1.088396816e+00,5.784051885e-02,0.000000000e+00,-5.309291585e-02,-4.084070450e-01
1.310000000e-01,8.556128467e-01,1.597710633e+01,0.000000000e+00,6.525162783e+00,-3.494383144e-01,0.000000000e+00,-1.427130694e-01,-2.664922450e+00,0.000000000e+00,-1.088373103e+00,5.828502294e-02,0.000000000e+00,-5.350132289e-02,-4.084070450e-01
1.320000000e-01,8.621379380e-01,1.597675556e+01,0.000000000e+00,6.525019526e+00,-3.521032076e-01,0.000000000e+00,-1.438014305e-01,-2.664863943e+00,0.000000000e+00,-1.088349208e+00,5.872951731e-02,0.000000000e+00,-5.390972994e-02,-4.084070450e-01
1.330000000e-01,8.686628854e-01,1.597640212e+01,0.000000000e+00,6.524875180e+00,-3.547680421e-01,0.000000000e+00,-1.448897677e-01,-2.664804991e+00,0.000000000e+00,-1.088325132e+00,5.917400188e-02,0.000000000e+00,-5.431813698e-02,-4.084070450e-01
1.340000000e-01,8.751876880e-01,1.597604602e+01,0.000000000e+00,6.524729746e+00,-3.574328174e-01,0.000000000e+00,-1.459780807e-01,-2.664745595e+00,0.000000000e+00,-1.088300874e+00,5.961847659e-02,0.000000000e+00,-5.472654403e-02,-4.084070450e-01
1.350000000e-01,8.817123446e-01,1.597568726e+01,0.000000000e+00,6.524583224e+00,-3.600975331e-01,0.000000000e+00,-1.470663694e-01,-2.664685754e+00,0.000000000e+00,-1.088276435e+00,6.006294135e-02,0.000000000e+00,-5.513495107e-02,-4.084070450e-01
1.360000000e-01,8.882368541e-01,1.597532583e+01,0.000000000e+00,6.524435614e+00,-3.627621888e-01,0.000000000e+00,-1.481546336e-01,-2.664625469e+00,0.000000000e+00,-1.088251814e+00,6.050739609e-02,0.000000000e+00,-5.554335812e-02,-4.084070450e-01
1.370000000e-01,8.947612154e-01,1.597496173e+01,0.000000000e+00,6.524286915e+00,-3.654267839e-01,0.000000000e+00,-1.492428730e-01,-2.664564739e+00,0.000000000e+00,-1.088227011e+00,6.095184074e-02,0.000000000e+00,-5.595176516e-02,-4.084070450e-01
1.380000000e-01,9.012854275e-01,1.597459497e+01,0.000000000e+00,6.524137128e+00,-3.680913181e-01,0.000000000e+00,-1.503310875e-01,-2.664503565e+00,0.000000000e+00,-1.088202027e+00,6.139627522e-02,0.000000000e+00,-5.636017221e-02,-4.084070450e-01
1.390000000e-01,9.078094893e-01,1.597422555e+01,0.000000000e+00,6.523986253e+00,-3.707557909e-01,0.000000000e+00,-1.514192770e-01,-2.664441947e+00,0.000000000e+00,-1.088176862e+00,6.184069946e-02,0.000000000e+00,-5.676857925e-02,-4.084070450e-01
1.400000000e-01,9.143333997e-01,1.597385346e+01,0.000000000e+00,6.523834289e+00,-3.734202019e-01,0.000000000e+00,-1.525074412e-01,-2.664379884e+00,0.000000000e+00,-1.088151515e+00,6.228511339e-02,0.000000000e+00,-5.717698630e-02,-4.084070450e-01
1.410000000e-01,9.208571575e-01,1.597347871e+01,0.000000000e+00,6.523681238e+00,-3.760845505e-01,0.000000000e+00,-1.535955799e-01,-2.664317377e+00,0.000000000e+00,-1.088125987e+00,6.272951692e-02,0.000000000e+00,-5.758539334e-02,-4.084070450e-01
1.420000000e-01,9.273807618e-01,1.597310129e+01,0.000000000e+00,6.523527098e+00,-3.787488365e-01,0.000000000e+00,-1.546836931e-01,-2.664254425e+00,0.000000000e+00,-1.088100277e+00,6.317391000e-02,0.000000000e+00,-5.799380039e-02,-4.084070450e-01
1.430000000e-01,9.339042114e-01,1.597272121e+01,0.000000000e+00,6.523371870e+00,-3.814130592e-01,0.000000000e+00,-1.557717804e-01,-2.664191029e+00,0.000000000e+00,-1.088074385e+00,6.361829254e-02,0.000000000e+00,-5.840220743e-02,-4.084070450e-01
1.440000000e-01,9.404275052e-01,1.597233847e+01,0.000000000e+00,6.523215555e+00,-3.840772184e-01,0.000000000e+00,-1.568598418e-01,-2.664127188e+00,0.000000000e+00,-1.088048312e+00,6.406266446e-02,0.000000000e+00,-5.881061448e-02,-4.084070450e-01
1.450000000e-01,9.469506421e-01,1.597195306e+01,0.000000000e+00,6.523058151e+00,-3.867413135e-01,0.000000000e+00,-1.579478770e-01,-2.664062903e+00,0.000000000e+00,-1.088022058e+00,6.450702570e-02,0.000000000e+00,-5.921902152e-02,-4.084070450e-01
1.460000000e-01,9.534736211e-01,1.597156498e+01,0.000000000e+00,6.522899659e+00,-3.894053440e-01,0.000000000e+00,-1.590358859e-01,-2.663998174e+00,0.000000000e+00,-1.087995622e+00,6.495137619e-02,0.000000000e+00,-5.962742857e-02,-4.084070450e-01
1.470000000e-01,9.599964411e-01,1.597117425e+01,0.000000000e+00,6.522740079e+00,-3.920693097e-01,0.000000000e+00,-1.601238682e-01,-2.663933001e+00,0.000000000e+00,-1.087969005e+00,6.539571583e-02,0.000000000e+00,-6.003583561e-02,-4.084070450e-01
1.480000000e-01,9.665191009e-01,1.597078085e+01,0.000000000e+00,6.522579411e+00,-3.947332099e-01,0.000000000e+00,-1.612118238e-01,-2.663867383e+00,0.000000000e+00,-1.087942206e+00,6.584004457e-02,0.000000000e+00,-6.044424266e-02,-4.084070450e-01
1.490000000e-01,9.730415995e-01,1.597038478e+01,0.000000000e+00,6.522417655e+00,-3.973970443e-01,0.000000000e+00,-1.622997525e-01,-2.663801321e+00,0.000000000e+00,-1.087915226e+00,6.628436233e-02,0.000000000e+00,-6.085264970e-02,-4.084070450e-01
1.500000000e-01,9.795639358e-01,1.596998605e+01,0.000000000e+00,6.522254812e+00,-4.000608124e-01,0.000000000e+00,-1.633876542e-01,-2.663734814e+00,0.000000000e+00,-1.087888064e+00,6.672866903e-02,0.000000000e+00,-6.126105675e-02,-4.084070450e-01
1.510000000e-01,9.860861088e-01,1.596958466e+01,0.000000000e+00,6.522090880e+00,-4.027245138e-01,0.000000000e+00,-1.644755286e-01,-2.663667863e+00,0.000000000e+00,-1.087860721e+00,6.717296461e-02,0.000000000e+00,-6.166946379e-02,-4.084070450e-01
1.520000000e-01,9.926081172e-01,1.596918060e+01,0.000000000e+00,6.521925861e+00,-4.053881480e-01,0.000000000e+00,-1.655633756e-01,-2.663600468e+00,0.000000000e+00,-1.087833196e+00,6.761724897e-02,0.000000000e+00,-6.207787083e-02,-4.084070450e-01
1.530000000e-01,9.991299601e-01,1.596877388e+01,0.000000000e+00,6.521759753e+00,-4.080517146e-01,0.000000000e+00,-1.666511949e-01,-2.663532629e+00,0.000000000e+00,-1.087805490e+00,6.806152206e-02,0.000000000e+00,-6.248627788e-02,-4.084070450e-01
1.540000000e-01,1.005651636e+00,1.596836450e+01,0.000000000e+00,6.521592558e+00,-4.107152131e-01,0.000000000e+00,-1.677389865e-01,-2.663464345e+00,0.000000000e+00,-1.087777603e+00,6.850578380e-02,0.000000000e+00,-6.289468492e-02,-4.084070450e-01
1.550000000e-01,1.012173145e+00,1.596795245e+01,0.000000000e+00,6.521424275e+00,-4.133786431e-01,0.000000000e+00,-1.688267501e-01,-2.663395617e+00,0.000000000e+00,-1.087749534e+00,6.895003411e-02,0.000000000e+00,-6.330309197e-02,-4.084070450e-01
1.560000000e-01,1.018694485e+00,1.596753774e+01,0.000000000e+00,6.521254905e+00,-4.160420042e-01,0.000000000e+00,-1.699144855e-01,-2.663326445e+00,0.000000000e+00,-1.087721283e+00,6.939427292e-02,0.000000000e+00,-6.371149901e-02,-4.084070450e-01
1.570000000e-01,1.025215654e+00,1.596712037e+01,0.000000000e+00,6.521084446e+00,-4.187052958e-01,0.000000000e+00,-1.710021926e-01,-2.663256829e+00,0.000000000e+00,-1.087692851e+00,6.983850016e-02,0.000000000e+00,-6.411990606e-02,-4.084070450e-01
1.580000000e-01,1.031736653e+00,1.596670033e+01,0.000000000e+00,6.520912900e+00,-4.213685177e-01,0.000000000e+00,-1.720898711e-01,-2.663186768e+00,0.000000000e+00,-1.087664238e+00,7.028271574e-02,0.000000000e+00,-6.452831310e-02,-4.084070450e-01
1.590000000e-01,1.038257480e+00,1.596627763e+01,0.000000000e+00,6.520740267e+00,-4.240316692e-01,0.000000000e+00,-1.731775210e-01,-2.663116263e+00,0.000000000e+00,-1.087635443e+00,7.072691961e-02,0.000000000e+00,-6.493672015e-02,-4.084070450e-01
1.600000000e-01,1.044778133e+00,1.596585227e+01,0.000000000e+00,6.520566545e+00,-4.266947501e-01,0.000000000e+00,-1.742651420e-01,-2.663045314e+00,0.000000000e+00,-1.087606467e+00,7.117111167e-02,0.000000000e+00,-6.534512719e-02,-4.084070450e-01
1.610000000e-01,1.051298613e+00,1.596542424e+01,0.000000000e+00,6.520391736e+00,-4.293577597e-01,0.000000000e+00,-1.753527339e-01,-2.662973921e+00,0.000000000e+00,-1.087577310e+00,7.161529187e-02,0.000000000e+00,-6.575353424e-02,-4.084070450e-01
1.620000000e-01,1.057818916e+00,1.596499355e+01,0.000000000e+00,6.520215840e+00,-4.320206978e-01,0.000000000e+00,-1.764402965e-01,-2.662902084e+00,0.000000000e+00,-1.087547971e+00,7.205946012e-02,0.000000000e+00,-6.616194128e-02,-4.084070450e-01
1.630000000e-01,1.064339044e+00,1.596456020e+01,0.000000000e+00,6.520038856e+00,-4.346835637e-01,0.000000000e+00,-1.775278298e-01,-2.662829802e+00,0.000000000e+00,-1.087518451e+00,7.250361635e-02,0.000000000e+00,-6.657034833e-02,-4.084070450e-01
1.640000000e-01,1.070858994e+00,1.596412419e+01,0.000000000e+00,6.519860784e+00,-4.373463572e-01,0.000000000e+00,-1.786153334e-01,-2.662757076e+00,0.000000000e+00,-1.087488749e+00,7.294776049e-02,0.000000000e+00,-6.697875537e-02,-4.084070450e-01
1.650000000e-01,1.077378765e+00,1.596368551e+01,0.000000000e+00,6.519681625e+00,-4.400090777e-01,0.000000000e+00,-1.797028072e-01,-2.662683907e+00,0.000000000e+00,-1.087458866e+00,7.339189246e-02,0.000000000e+00,-6.738716242e-02,-4.084070450e-01
1.660000000e-01,1.083898357e+00,1.596324417e+01,0.000000000e+00,6.519501379e+00,-4.426717249e-01,0.000000000e+00,-1.807902510e-01,-2.662610293e+00,0.000000000e+00,-1.087428802e+00,7.383601219e-02,0.000000000e+00,-6.779556946e-02,-4.084070450e-01
1.670000000e-01,1.090417767e+00,1.596280016e+01,0.000000000e+00,6.519320045e+00,-4.453342982e-01,0.000000000e+00,-1.818776647e-01,-2.662536235e+00,0.000000000e+00,-1.087398556e+00,7.428011960e-02,0.000000000e+00,-6.820397651e-02,-4.084070450e-01
1.680000000e-01,1.096936996e+00,1.596235350e+01,0.000000000e+00,6.519137623e+00,-4.479967972e-01,0.000000000e+00,-1.829650481e-01,-2.662461732e+00,0.000000000e+00,-1.087368128e+00,7.472421463e-02,0.000000000e+00,-6.861238355e-02,-4.084070450e-01
1.690000000e-01,1.103456042e+00,1.596190417e+01,0.000000000e+00,6.518954115e+00,-4.506592215e-01,0.000000000e+00,-1.840524009e-01,-2.662386786e+00,0.000000000e+00,-1.087337520e+00,7.516829719e-02,0.000000000e+00,-6.902079060e-02,-4.084070450e-01
1.700000000e-01,1.109974904e+00,1.596145218e+01,0.000000000e+00,6.518769518e+00,-4.533215706e-01,0.000000000e+00,-1.851397231e-01,-2.662311396e+00,0.000000000e+00,-1.087306730e+00,7.561236721e-02,0.000000000e+00,-6.942919764e-02,-4.084070450e-01
1.710000000e-01,1.116493581e+00,1.596099753e+01,0.000000000e+00,6.518583835e+00,-4.559838441e-01,0.000000000e+00,-1.862270143e-01,-2.662235561e+00,0.000000000e+00,-1.087275759e+00,7.605642462e-02,0.000000000e+00,-6.983760469e-02,-4.084070450e-01
1.720000000e-01,1.123012072e+00,1.596054021e+01,0.000000000e+00,6.518397064e+00,-4.586460416e-01,0.000000000e+00,-1.873142745e-01,-2.662159283e+00,0.000000000e+00,-1.087244606e+00,7.650046934e-02,0.000000000e+00,-7.024601173e-02,-4.084070450e-01
1.730000000e-01,1.129530375e+00,1.596008024e+01,0.000000000e+00,6.518209207e+00,-4.613081626e-01,0.000000000e+00,-1.884015035e-01,-2.662082561e+00,0.000000000e+00,-1.087213272e+00,7.694450131e-02,0.000000000e+00,-7.065441878e-02,-4.084070450e-01
1.740000000e-01,1.136048490e+00,1.595961760e+01,0.000000000e+00,6.518020261e+00,-4.639702066e-01,0.000000000e+00,-1.894887010e-01,-2.662005394e+00,0.000000000e+00,-1.087181757e+00,7.738852044e-02,0.000000000e+00,-7.106282582e-02,-4.084070450e-01
1.750000000e-01,1.142566415e+00,1.595915230e+01,0.000000000e+00,6.517830229e+00,-4.666321732e-01,0.000000000e+00,-1.905758669e-01,-2.661927783e+00,0.000000000e+00,-1.087150060e+00,7.783252666e-02,0.000000000e+00,-7.147123287e-02,-4.084070450e-01
1.760000000e-01,1.149084150e+00,1.595868433e+01,0.000000000e+00,6.517639110e+00,-4.692940620e-01,0.000000000e+00,-1.916630011e-01,-2.661849729e+00,0.000000000e+00,-1.087118182e+00,7.827651990e-02,0.000000000e+00,-7.187963991e-02,-4.084070450e-01
1.770000000e-01,1.155601693e+00,1.595821371e+01,0.000000000e+00,6.517446903e+00,-4.719558725e-01,0.000000000e+00,-1.927501032e-01,-2.661771230e+00,0.000000000e+00,-1.087086123e+00,7.872050008e-02,0.000000000e+00,-7.228804696e-02,-4.084070450e-01
1.780000000e-01,1.162119043e+00,1.595774042e+01,0.000000000e+00,6.517253610e+00,-4.746176043e-01,0.000000000e+00,-1.938371733e-01,-2.661692288e+00,0.000000000e+00,-1.087053882e+00,7.916446714e-02,0.000000000e+00,-7.269645400e-02,-4.084070450e-01
1.790000000e-01,1.168636200e+00,1.595726447e+01,0.000000000e+00,6.517059229e+00,-4.772792569e-01,0.000000000e+00,-1.949242109e-01,-2.661612902e+00,0.000000000e+00,-1.087021460e+00,7.960842098e-02,0.000000000e+00,-7.310486105e-02,-4.084070450e-01
1.800000000e-01,1.175153161e+00,1.595678586e+01,0.000000000e+00,6.516863761e+00,-4.799408300e-01,0.000000000e+00,-1.960112161e-01,-2.661533071e+00,0.000000000e+00,-1.086988857e+00,8.005236156e-02,0.000000000e+00,-7.351326809e-02,-4.084070450e-01
1.810000000e-01,1.181669927e+00,1.595630459e+01,0.000000000e+00,6.516667206e+00,-4.826023229e-01,0.000000000e+00,-1.970981886e-01,-2.661452797e+00,0.000000000e+00,-1.086956072e+00,8.049628877e-02,0.000000000e+00,-7.392167514e-02,-4.084070450e-01
1.820000000e-01,1.188186495e+00,1.595582066e+01,0.000000000e+00,6.516469565e+00,-4.852637354e-01,0.000000000e+00,-1.981851282e-01,-2.661372079e+00,0.000000000e+00,-1.086923106e+00,8.094020257e-02,0.000000000e+00,-7.433008218e-02,-4.084070450e-01
